 Nom Ville 	MAJ   	 Code Postal 	 Code INSEE 	Code Région	 Latitude 	 Longitude 	 Eloignement 
 Bischoffsheim 	BISCHOFFSHEIM   	67870	67045	73	48.483333	7.483333	1.03
 Bischwiller 	BISCHWILLER   	67240	67046	73	48.766667	7.866667	1.64
 Bissert 	BISSERT   	67260	67047	73	48.933333	7.033333	2.63
 Bitschhoffen 	BITSCHHOFFEN   	67350	67048	73	48.85	7.616667	0.91
 Blaesheim 	BLAESHEIM   	67113	67049	73	48.5	7.6	0.94
 Blancherupt 	BLANCHERUPT   	67130	67050	73	48.4	7.2	1.78
 Blienschwiller 	BLIENSCHWILLER   	67650	67051	73	48.333333	7.416667	1.83
 Boersch 	BOERSCH   	67530	67052	73	48.483333	7.433333	1.72
 Boesenbiesen 	BOESENBIESEN   	67390	67053	73	48.216667	7.566667	2.45
 Bolsenheim 	BOLSENHEIM   	67150	67054	73	48.416667	7.616667	1.39
 Boofzheim 	BOOFZHEIM   	67860	67055	73	48.333333	7.683333	1.83
 Bootzheim 	BOOTZHEIM   	67390	67056	73	48.183333	7.566667	2.62
 Bosselshausen 	BOSSELSHAUSEN   	67330	67057	73	48.8	7.516667	1.04
 Bossendorf 	BOSSENDORF   	67270	67058	73	48.783333	7.566667	0.86
 Bourg-Bruche 	BOURG BRUCHE  	67420	67059	73	48.35	7.15	2.04
 Bourgheim 	BOURGHEIM   	67140	67060	73	48.416667	7.483333	1.39
 Breitenau 	BREITENAU   	67220	67062	73	48.316667	7.3	1.92
 Breitenbach 	BREITENBACH   	67220	67063	73	48.366667	7.3	1.65
 Bremmelbach 	BREMMELBACH   	67160	67064	73	48.983333	7.9	1.81
 Breuschwickersheim 	BREUSCHWICKERSHEIM   	67112	67065	73	48.583333	7.6	0.5
 La Broque 	LA BROQUE  	67130	67066	73	48.466667	7.216667	1.69
 Brumath 	BRUMATH   	67170	67067	73	48.733333	7.716667	0.9
 Buswiller 	BUSWILLER   	67350	67068	73	48.816667	7.566667	1.46
 Burbach 	BURBACH   	67260	67070	73	48.883333	7.1	2.29
 Bust 	BUST   	67320	67071	73	48.833333	7.233333	1.61
 Butten 	BUTTEN   	67430	67072	73	48.966667	7.216667	1.69
 Châtenois 	CHATENOIS   	67730	67073	73	48.266667	7.4	2.18
 Cleebourg 	CLEEBOURG   	67160	67074	73	49	7.9	1.81
 Climbach 	CLIMBACH   	67510	67075	73	49.016667	7.85	1.79
 Colroy-la-Roche 	COLROY LA ROCHE 	67420	67076	73	48.383333	7.183333	1.86
 Cosswiller 	COSSWILLER   	67310	67077	73	48.633333	7.4	1.06
 Croettwiller 	CROETTWILLER   	67470	67079	73	48.933333	8.033333	2.5
 Dachstein 	DACHSTEIN   	67120	67080	73	48.566667	7.533333	0.59
 Dahlenheim 	DAHLENHEIM   	67310	67081	73	48.583333	7.516667	1.49
 Dalhunden 	DALHUNDEN   	67770	67082	73	48.766667	7.983333	2.24
 Dambach 	DAMBACH   	67110	67083	73	49	7.633333	1.7
 Dambach-la-Ville 	DAMBACH LA VILLE 	67650	67084	73	48.333333	7.433333	1.83
 Dangolsheim 	DANGOLSHEIM   	67310	67085	73	48.566667	7.466667	1.18
 Daubensand 	DAUBENSAND   	67150	67086	73	48.35	7.716667	2.01
 Dauendorf 	DAUENDORF   	67350	67087	73	48.833333	7.65	1.27
 Dehlingen 	DEHLINGEN   	67430	67088	73	48.983333	7.2	1.78
 Dettwiller 	DETTWILLER   	67490	67089	73	48.75	7.466667	0.63
 Diebolsheim 	DIEBOLSHEIM   	67230	67090	73	48.283333	7.666667	2.09
 Diedendorf 	DIEDENDORF   	67260	67091	73	48.883333	7.05	2.55
 Dieffenbach-au-Val 	DIEFFENBACH AU VAL 	67220	67092	73	48.316667	7.333333	1.92
 Dieffenbach-lès-Woerth 	DIEFFENBACH LES WOERTH 	67360	67093	73	48.933333	7.783333	1.35
 Dieffenthal 	DIEFFENTHAL   	67650	67094	73	48.3	7.416667	2
 Diemeringen 	DIEMERINGEN   	67430	67095	73	48.933333	7.183333	1.86
 Dimbsthal 	DIMBSTHAL   	67440	67096	73	48.666667	7.366667	0.92
 Dingsheim 	DINGSHEIM   	67370	67097	73	48.633333	7.666667	1.67
 Dinsheim 	DINSHEIM   	67190	67098	73	48.533333	7.433333	0.77
 Domfessel 	DOMFESSEL   	67430	67099	73	48.95	7.15	2.04
 Donnenheim 	DONNENHEIM   	67170	67100	73	48.716667	7.65	0.78
 Dorlisheim 	DORLISHEIM   	67120	67101	73	48.533333	7.483333	1.16
 Dossenheim-Kochersberg 	DOSSENHEIM KOCHERSBERG  	67117	67102	73	48.633333	7.566667	0.67
 Dossenheim-sur-Zinsel 	DOSSENHEIM SUR ZINSEL 	67330	67103	73	48.8	7.4	1.25
 Drulingen 	DRULINGEN   	67320	67105	73	48.866667	7.183333	1.86
 Drusenheim 	DRUSENHEIM   	67410	67106	73	48.766667	7.95	2.07
 Duntzenheim 	DUNTZENHEIM   	67270	67107	73	48.716667	7.533333	0.85
 Duppigheim 	DUPPIGHEIM   	67120	67108	73	48.533333	7.583333	1.43
 Durningen 	DURNINGEN   	67270	67109	73	48.683333	7.566667	1.33
 Durrenbach 	DURRENBACH   	67360	67110	73	48.9	7.766667	1.17
 Durstel 	DURSTEL   	67320	67111	73	48.883333	7.2	1.78
 Duttlenheim 	DUTTLENHEIM   	67120	67112	73	48.516667	7.566667	1.25
 Ebersheim 	EBERSHEIM   	67600	67115	73	48.3	7.5	2
 Ebersmunster 	EBERSMUNSTER   	67600	67116	73	48.3	7.516667	2
 Eckartswiller 	ECKARTSWILLER   	67700	67117	73	48.766667	7.35	1.24
 Eckbolsheim 	ECKBOLSHEIM   	67201	67118	73	48.583333	7.683333	0.7
 Eckwersheim 	ECKWERSHEIM   	67550	67119	73	48.683333	7.7	1
 Eichhoffen 	EICHHOFFEN   	67140	67120	73	48.383333	7.433333	1.56
 Elsenheim 	ELSENHEIM   	67390	67121	73	48.166667	7.5	2.71
 Engwiller 	ENGWILLER   	67350	67123	73	48.883333	7.616667	1.33
 Entzheim 	ENTZHEIM   	67960	67124	73	48.533333	7.633333	0.77
 Epfig 	EPFIG   	67680	67125	73	48.366667	7.45	1.65
 Erckartswiller 	ERCKARTSWILLER   	67290	67126	73	48.866667	7.366667	1.27
 Ergersheim 	ERGERSHEIM   	67120	67127	73	48.566667	7.516667	0.59
 Ernolsheim-Bruche 	ERNOLSHEIM BRUCHE  	67120	67128	73	48.566667	7.566667	1.06
 Ernolsheim-lès-Saverne 	ERNOLSHEIM LES SAVERNE 	67330	67129	73	48.783333	7.383333	1.65
 Erstein 	ERSTEIN   	67150	67130	73	48.433333	7.666667	1.3
 Eschau 	ESCHAU   	67114	67131	73	48.483333	7.716667	1.03
 Eschbach 	ESCHBACH   	67360	67132	73	48.866667	7.733333	1.63
 Eschbourg 	ESCHBOURG   	67320	67133	73	48.816667	7.3	1.96
 Eschwiller 	ESCHWILLER   	67320	67134	73	48.866667	7.116667	2.21
 Ettendorf 	ETTENDORF   	67350	67135	73	48.816667	7.583333	1.05
 Eywiller 	EYWILLER   	67320	67136	73	48.866667	7.116667	2.21
 Fegersheim 	FEGERSHEIM   	67640	67137	73	48.483333	7.683333	1.03
 Fessenheim-le-Bas 	FESSENHEIM LE BAS 	67117	67138	73	48.633333	7.533333	1.75
 Flexbourg 	FLEXBOURG   	67310	67139	73	48.566667	7.433333	1.21
 Forstfeld 	FORSTFELD   	67480	67140	73	48.85	8.033333	2.5
 Forstheim 	FORSTHEIM   	67580	67141	73	48.9	7.716667	1.17
 Fort-Louis 	FORT LOUIS  	67480	67142	73	48.8	8.05	2.58
 Fouchy 	FOUCHY   	67220	67143	73	48.333333	7.283333	1.83
 Fouday 	FOUDAY   	67130	67144	73	48.416667	7.183333	1.86
 Friedolsheim 	FRIEDOLSHEIM   	67490	67145	73	48.7	7.483333	1.68
 Friesenheim 	FRIESENHEIM   	67860	67146	73	48.3	7.666667	2
 Froeschwiller 	FROESCHWILLER   	67360	67147	73	48.95	7.716667	1.5
 Frohmuhl 	FROHMUHL   	67290	67148	73	48.9	7.283333	1.35
 Furchhausen 	FURCHHAUSEN   	67700	67149	73	48.716667	7.433333	0.71
 Furdenheim 	FURDENHEIM   	67117	67150	73	48.616667	7.566667	0.38
 Gambsheim 	GAMBSHEIM   	67760	67151	73	48.7	7.883333	1.73
 Geispolsheim 	GEISPOLSHEIM   	67400	67152	73	48.516667	7.65	1
 Geiswiller 	GEISWILLER   	67270	67153	73	48.783333	7.5	1.57
 Gerstheim 	GERSTHEIM   	67150	67154	73	48.383333	7.716667	1.56
 Gertwiller 	GERTWILLER   	67140	67155	73	48.4	7.466667	1.47
 Geudertheim 	GEUDERTHEIM   	67170	67156	73	48.716667	7.75	1.73
 Gimbrett 	GIMBRETT   	67370	67157	73	48.7	7.616667	0.9
 Gingsheim 	GINGSHEIM   	67270	67158	73	48.716667	7.583333	0.77
 Goerlingen 	GOERLINGEN   	67320	67159	73	48.8	7.083333	2.38
 Goersdorf 	GOERSDORF   	67360	67160	73	48.95	7.766667	1.44
 Gottenhouse 	GOTTENHOUSE   	67700	67161	73	48.716667	7.366667	0.92
 Gottesheim 	GOTTESHEIM   	67490	67162	73	48.766667	7.483333	1.1
 Gougenheim 	GOUGENHEIM   	67270	67163	73	48.7	7.566667	0.97
 Goxwiller 	GOXWILLER   	67210	67164	73	48.433333	7.483333	1.3
 Grandfontaine 	GRANDFONTAINE   	67130	67165	73	48.5	7.166667	1.95
 Grassendorf 	GRASSENDORF   	67350	67166	73	48.816667	7.616667	0.75
 Grendelbruch 	GRENDELBRUCH   	67190	67167	73	48.5	7.316667	2.3
 Gresswiller 	GRESSWILLER   	67190	67168	73	48.533333	7.433333	0.77
 Gries 	GRIES   	67240	67169	73	48.75	7.816667	1.38
 Griesbach 	GRIESBACH   	67110	67170	73	48.883333	7.683333	1.28
 Griesbach-le-Bastberg 	GRIESBACH LE BASTBERG 	67330	67171	73	48.816667	7.433333	0.73
 Griesheim-près-Molsheim 	GRIESHEIM PRES MOLSHEIM 	67210	67172	73	48.5	7.533333	1.57
 Gumbrechtshoffen 	GUMBRECHTSHOFFEN   	67110	67174	73	48.9	7.633333	1.17
 Gundershoffen 	GUNDERSHOFFEN   	67110	67176	73	48.9	7.666667	1.17
 Gunstett 	GUNSTETT   	67360	67177	73	48.916667	7.766667	1.26
 Gungwiller 	GUNGWILLER   	67320	67178	73	48.883333	7.15	2.04
 Haegen 	HAEGEN   	67700	67179	73	48.716667	7.333333	1.31
 Haguenau 	HAGUENAU   	67500	67180	73	48.816667	7.783333	1.21
 Handschuheim 	HANDSCHUHEIM   	67117	67181	73	48.6	7.583333	0.79
 Hangenbieten 	HANGENBIETEN   	67980	67182	73	48.566667	7.6	0.59
 Harskirchen 	HARSKIRCHEN   	67260	67183	73	48.916667	7.016667	2.72
 Hatten 	HATTEN   	67690	67184	73	48.9	7.983333	2.24
 Hattmatt 	HATTMATT   	67330	67185	73	48.783333	7.416667	1.11
 Hegeney 	HEGENEY   	67360	67186	73	48.883333	7.733333	1.21
 Heidolsheim 	HEIDOLSHEIM   	67390	67187	73	48.2	7.516667	2.53
 Heiligenberg 	HEILIGENBERG   	67190	67188	73	48.533333	7.4	0.77
 Heiligenstein 	HEILIGENSTEIN   	67140	67189	73	48.416667	7.45	1.39
 Hengwiller 	HENGWILLER   	67440	67190	73	48.666667	7.333333	1.36
 Herbitzheim 	HERBITZHEIM   	67260	67191	73	49.016667	7.083333	2.38
 Herbsheim 	HERBSHEIM   	67230	67192	73	48.35	7.633333	1.74
 Hermerswiller 	HERMERSWILLER   	67250	67193	73	48.933333	7.916667	1.9
 Herrlisheim 	HERRLISHEIM   	67850	67194	73	48.733333	7.9	1.81
 Hessenheim 	HESSENHEIM   	67390	67195	73	48.2	7.55	2.53
 Hilsenheim 	HILSENHEIM   	67600	67196	73	48.283333	7.566667	2.09
 Hindisheim 	HINDISHEIM   	67150	67197	73	48.466667	7.633333	1.12
 Hinsbourg 	HINSBOURG   	67290	67198	73	48.9	7.283333	1.35
 Hinsingen 	HINSINGEN   	67260	67199	73	48.95	7	2.81
 Hipsheim 	HIPSHEIM   	67150	67200	73	48.466667	7.683333	1.17
 Hirschland 	HIRSCHLAND   	67320	67201	73	48.833333	7.116667	2.21
 Hochfelden 	HOCHFELDEN   	67270	67202	73	48.75	7.566667	0.38
 Hochstett 	HOCHSTETT   	67170	67203	73	48.783333	7.683333	1.15
 Hoenheim 	HOENHEIM   	67800	67204	73	48.616667	7.75	1.04
 Hoerdt 	HOERDT   	67720	67205	73	48.7	7.783333	1.21
 Hoffen 	HOFFEN   	67250	67206	73	48.933333	7.95	2.07
 Hohatzenheim 	HOHATZENHEIM   	67170	67207	73	48.716667	7.616667	1.49
 Hohengoeft 	HOHENGOEFT   	67310	67208	73	48.666667	7.483333	1.01
 Hohfrankenheim 	HOHFRANKENHEIM   	67270	67209	73	48.733333	7.583333	0.54
 Le Hohwald 	LE HOHWALD  	67140	67210	73	48.40352	7.32448	-1
 Hohwiller 	HOHWILLER   	67250	67211	73	48.916667	7.9	1.81
 Holtzheim 	HOLTZHEIM   	67810	67212	73	48.55	7.633333	0.68
 Hunspach 	HUNSPACH   	67250	67213	73	48.95	7.95	2.07
 Hurtigheim 	HURTIGHEIM   	67117	67214	73	48.616667	7.616667	1.57
 Huttendorf 	HUTTENDORF   	67270	67215	73	48.8	7.633333	1.99
 Huttenheim 	HUTTENHEIM   	67230	67216	73	48.35	7.583333	1.74
 Ichtratzheim 	ICHTRATZHEIM   	67640	67217	73	48.483333	7.683333	1.03
 Illkirch-Graffenstaden 	ILLKIRCH GRAFFENSTADEN  	67400	67218	73	48.533333	7.716667	1
 Imbsheim 	IMBSHEIM   	67330	67219	73	48.8	7.45	0.64
 Ingenheim 	INGENHEIM   	67270	67220	73	48.733333	7.516667	0.99
 Ingolsheim 	INGOLSHEIM   	67250	67221	73	48.966667	7.933333	1.98
 Ingwiller 	INGWILLER   	67340	67222	73	48.866667	7.483333	1
 Innenheim 	INNENHEIM   	67880	67223	73	48.5	7.566667	1
 Irmstett 	IRMSTETT   	67310	67224	73	48.583333	7.483333	1.01
 Issenhausen 	ISSENHAUSEN   	67330	67225	73	48.8	7.533333	1.34
 Ittenheim 	ITTENHEIM   	67117	67226	73	48.6	7.6	1.18
 Itterswiller 	ITTERSWILLER   	67140	67227	73	48.35	7.416667	1.74
 Kaltenhouse 	KALTENHOUSE   	67240	67230	73	48.8	7.833333	1.47
 Kauffenheim 	KAUFFENHEIM   	67480	67231	73	48.85	8.033333	2.5
 Keffenach 	KEFFENACH   	67250	67232	73	48.966667	7.883333	1.73
 Kertzfeld 	KERTZFELD   	67230	67233	73	48.383333	7.566667	1.56
 Keskastel 	KESKASTEL   	67260	67234	73	48.966667	7.033333	2.63
 Kesseldorf 	KESSELDORF   	67930	67235	73	48.883333	8.066667	2.67
 Kienheim 	KIENHEIM   	67270	67236	73	48.683333	7.583333	1.41
 Kilstett 	KILSTETT   	67840	67237	73	48.683333	7.85	1.55
 Kindwiller 	KINDWILLER   	67350	67238	73	48.866667	7.6	1
 Kintzheim 	KINTZHEIM   	67600	67239	73	48.25	7.4	2.27
 Kirchheim 	KIRCHHEIM   	67520	67240	73	48.616667	7.5	0.33
 Kirrberg 	KIRRBERG   	67320	67241	73	48.816667	7.066667	2.46
 Kleinfrankenheim 	KLEINFRANKENHEIM   	67370	67243	73	48.666667	7.583333	0.21
 Kleingoeft 	KLEINGOEFT   	67440	67244	73	48.683333	7.45	2.25
 Knoersheim 	KNOERSHEIM   	67310	67245	73	48.683333	7.466667	1.18
 Kogenheim 	KOGENHEIM   	67230	67246	73	48.333333	7.533333	1.83
 Kolbsheim 	KOLBSHEIM   	67120	67247	73	48.566667	7.583333	1.45
 Krautergersheim 	KRAUTERGERSHEIM   	67880	67248	73	48.483333	7.566667	1.03
 Krautwiller 	KRAUTWILLER   	67170	67249	73	48.733333	7.683333	0.7
 Kriegsheim 	KRIEGSHEIM   	67170	67250	73	48.75	7.733333	1.34
 Kuhlendorf 	KUHLENDORF   	67660	67251	73	48.916667	7.916667	1.9
 Kurtzenhouse 	KURTZENHOUSE   	67240	67252	73	48.733333	7.8	1.71
 Kuttolsheim 	KUTTOLSHEIM   	67520	67253	73	48.65	7.533333	1.91
 Kutzenhausen 	KUTZENHAUSEN   	67250	67254	73	48.933333	7.85	1.55
 Lalaye 	LALAYE   	67220	67255	73	48.333333	7.266667	1.83
 Lampertheim 	LAMPERTHEIM   	67450	67256	73	48.65	7.7	0.79
 Lampertsloch 	LAMPERTSLOCH   	67250	67257	73	48.95	7.816667	1.57
 Landersheim 	LANDERSHEIM   	67700	67258	73	48.683333	7.5	2.17
 Langensoultzbach 	LANGENSOULTZBACH   	67360	67259	73	48.966667	7.733333	1.57
 Laubach 	LAUBACH   	67580	67260	73	48.883333	7.716667	1.09
 Lauterbourg 	LAUTERBOURG   	67630	67261	73	48.97529	8.17583	-1
 Leiterswiller 	LEITERSWILLER   	67250	67262	73	48.916667	7.95	2.07
 Lembach 	LEMBACH   	67510	67263	73	49	7.8	1.7
 Leutenheim 	LEUTENHEIM   	67480	67264	73	48.85	8.016667	2.41
 Lichtenberg 	LICHTENBERG   	67340	67265	73	48.916667	7.483333	1.26
 Limersheim 	LIMERSHEIM   	67150	67266	73	48.45	7.633333	1.21
 Lingolsheim 	LINGOLSHEIM   	67380	67267	73	48.566667	7.683333	0.7
 Lipsheim 	LIPSHEIM   	67640	67268	73	48.483333	7.666667	2
 Littenheim 	LITTENHEIM   	67490	67269	73	48.733333	7.483333	0.35
 Lixhausen 	LIXHAUSEN   	67270	67270	73	48.8	7.55	1.24
 Lobsann 	LOBSANN   	67250	67271	73	48.966667	7.85	1.55
 Lochwiller 	LOCHWILLER   	67440	67272	73	48.7	7.416667	1.42
 Lohr 	LOHR   	67290	67273	73	48.85	7.25	1.52
 Lorentzen 	LORENTZEN   	67430	67274	73	48.95	7.166667	1.95
 Lupstein 	LUPSTEIN   	67490	67275	73	48.733333	7.483333	0.35
 Lutzelhouse 	LUTZELHOUSE   	67130	67276	73	48.516667	7.283333	1.58
 Mackenheim 	MACKENHEIM   	67390	67277	73	48.183333	7.566667	2.62
 Mackwiller 	MACKWILLER   	67430	67278	73	48.916667	7.183333	1.86
 Maennolsheim 	MAENNOLSHEIM   	67700	67279	73	48.7	7.466667	1.44
 Maisonsgoutte 	MAISONSGOUTTE   	67220	67280	73	48.35	7.266667	1.74
 Marckolsheim 	MARCKOLSHEIM   	67390	67281	73	48.166667	7.55	2.71
 Marlenheim 	MARLENHEIM   	67520	67282	73	48.616667	7.5	0.33
 Marmoutier 	MARMOUTIER   	67440	67283	73	48.683333	7.383333	0.84
 Mattstall 	MATTSTALL   	67510	67284	73	48.983333	7.766667	1.62
 Matzenheim 	MATZENHEIM   	67150	67285	73	48.4	7.616667	1.47
 Meistratzheim 	MEISTRATZHEIM   	67210	67286	73	48.45	7.55	1.24
 Melsheim 	MELSHEIM   	67270	67287	73	48.75	7.516667	0.97
 Memmelshoffen 	MEMMELSHOFFEN   	67250	67288	73	48.966667	7.866667	1.64
 Menchhoffen 	MENCHHOFFEN   	67340	67289	73	48.866667	7.5	1
 Merkwiller-Pechelbronn 	MERKWILLER PECHELBRONN  	67250	67290	73	48.933333	7.833333	1.47
 Mertzwiller 	MERTZWILLER   	67580	67291	73	48.866667	7.683333	1
 Mietesheim 	MIETESHEIM   	67580	67292	73	48.883333	7.65	1.44
 Minversheim 	MINVERSHEIM   	67270	67293	73	48.783333	7.616667	1.48
 Mitschdorf 	MITSCHDORF   	67360	67294	73	48.95	7.783333	1.44
 Mittelbergheim 	MITTELBERGHEIM   	67140	67295	73	48.4	7.433333	1.47
 Mittelhausbergen 	MITTELHAUSBERGEN   	67206	67296	73	48.616667	7.7	0.79
 Mittelhausen 	MITTELHAUSEN   	67170	67297	73	48.7	7.633333	1.32
 Mittelschaeffolsheim 	MITTELSCHAEFFOLSHEIM   	67170	67298	73	48.7	7.65	1.04
 Mollkirch 	MOLLKIRCH   	67190	67299	73	48.5	7.383333	0.94
 Molsheim 	MOLSHEIM   	67120	67300	73	48.533333	7.483333	1.16
 Mommenheim 	MOMMENHEIM   	67670	67301	73	48.75	7.65	0.73
 Monswiller 	MONSWILLER   	67700	67302	73	48.75	7.383333	0.84
 Morsbronn-les-Bains 	MORSBRONN LES BAINS 	67360	67303	73	48.9	7.733333	1.17
 Morschwiller 	MORSCHWILLER   	67350	67304	73	48.816667	7.633333	1.03
 Mothern 	MOTHERN   	67470	67305	73	48.933333	8.15	-1
 Muhlbach-sur-Bruche 	MUHLBACH SUR BRUCHE 	67130	67306	73	48.516667	7.3	1.84
 Munchhausen 	MUNCHHAUSEN   	67470	67308	73	48.9334	8.1516	-1
 Mundolsheim 	MUNDOLSHEIM   	67450	67309	73	48.65	7.7	0.79
 Mussig 	MUSSIG   	67600	67310	73	48.233333	7.516667	2.36
 Muttersholtz 	MUTTERSHOLTZ   	67600	67311	73	48.266667	7.533333	2.18
 Mutzenhouse 	MUTZENHOUSE   	67270	67312	73	48.733333	7.583333	0.54
 Mutzig 	MUTZIG   	67190	67313	73	48.533333	7.466667	1.29
 Natzwiller 	NATZWILLER   	67130	67314	73	48.433333	7.25	1.52
 Neubois 	NEUBOIS   	67220	67317	73	48.3	7.333333	2
 Neugartheim 	NEUGARTHEIM   	67370	67318	73	48.666667	7.533333	1.25
 Neuhaeusel 	NEUHAEUSEL   	67480	67319	73	48.816667	8.083333	2.75
 Neuve-Église 	NEUVE EGLISE  	67220	67320	73	48.333333	7.316667	1.83
 Neuwiller-lès-Saverne 	NEUWILLER LES SAVERNE 	67330	67322	73	48.816667	7.4	1.2
 Niederbronn-les-Bains 	NIEDERBRONN LES BAINS 	67110	67324	73	48.95	7.633333	1.44
 Niederhaslach 	NIEDERHASLACH   	67280	67325	73	48.55	7.35	1.01
 Niederhausbergen 	NIEDERHAUSBERGEN   	67207	67326	73	48.616667	7.7	0.79
 Niederlauterbach 	NIEDERLAUTERBACH   	67630	67327	73	48.966667	8.1	2.84
 Niedermodern 	NIEDERMODERN   	67350	67328	73	48.85	7.616667	0.91
 Niedernai 	NIEDERNAI   	67210	67329	73	48.45	7.516667	1.21
 Niederroedern 	NIEDERROEDERN   	67470	67330	73	48.9	8.05	2.58
 Niederschaeffolsheim 	NIEDERSCHAEFFOLSHEIM   	67500	67331	73	48.766667	7.733333	0.96
 Niederseebach 	NIEDERSEEBACH   	67160	67332	73	48.95	8	2.32
 Niedersoultzbach 	NIEDERSOULTZBACH   	67330	67333	73	48.85	7.466667	0.91
 Niedersteinbach 	NIEDERSTEINBACH   	67510	67334	73	49.033333	7.716667	1.88
 Nordheim 	NORDHEIM   	67520	67335	73	48.633333	7.516667	0.88
 Nordhouse 	NORDHOUSE   	67150	67336	73	48.45	7.666667	1.21
 Nothalten 	NOTHALTEN   	67680	67337	73	48.35	7.416667	1.74
 Obenheim 	OBENHEIM   	67230	67338	73	48.366667	7.7	2.01
 Oberbronn 	OBERBRONN   	67110	67340	73	48.933333	7.6	1.35
 Oberdorf-Spachbach 	OBERDORF SPACHBACH  	67360	67341	73	48.916667	7.75	1.26
 Oberhaslach 	OBERHASLACH   	67280	67342	73	48.55	7.333333	1.1
 Oberhausbergen 	OBERHAUSBERGEN   	67205	67343	73	48.616667	7.683333	0.7
 Oberhoffen-sur-Moder 	OBERHOFFEN SUR MODER 	67240	67345	73	48.783333	7.866667	1.64
 Oberlauterbach 	OBERLAUTERBACH   	67160	67346	73	48.95	8.066667	2.67
 Obernai 	OBERNAI   	67210	67348	73	48.466667	7.483333	1.12
 Oberroedern 	OBERROEDERN   	67250	67349	73	48.916667	7.966667	2.15
 Oberschaeffolsheim 	OBERSCHAEFFOLSHEIM   	67203	67350	73	48.583333	7.633333	0.5
 Obersoultzbach 	OBERSOULTZBACH   	67330	67352	73	48.85	7.45	0.91
 Obersteinbach 	OBERSTEINBACH   	67510	67353	73	49.033333	7.683333	1.88
 Odratzheim 	ODRATZHEIM   	67520	67354	73	48.6	7.483333	1.22
 Oermingen 	OERMINGEN   	67970	67355	73	49	7.116667	2.21
 Offendorf 	OFFENDORF   	67850	67356	73	48.716667	7.916667	1.9
 Offenheim 	OFFENHEIM   	67370	67357	73	48.633333	7.616667	0.81
 Offwiller 	OFFWILLER   	67340	67358	73	48.916667	7.55	1.41
 Ohlungen 	OHLUNGEN   	67590	67359	73	48.816667	7.7	1
 Ohnenheim 	OHNENHEIM   	67390	67360	73	48.183333	7.5	2.62
 Olwisheim 	OLWISHEIM   	67170	67361	73	48.7	7.666667	0.85
 Orschwiller 	ORSCHWILLER   	67600	67362	73	48.233333	7.383333	2.36
 Osthoffen 	OSTHOFFEN   	67990	67363	73	48.583333	7.55	0.5
 Osthouse 	OSTHOUSE   	67150	67364	73	48.4	7.633333	1.47
 Ostwald 	OSTWALD   	67540	67365	73	48.55	7.716667	0.87
 Ottersthal 	OTTERSTHAL   	67700	67366	73	48.75	7.35	1.06
 Otterswiller 	OTTERSWILLER   	67700	67367	73	48.716667	7.383333	0.84
 Ottrott 	OTTROTT   	67530	67368	73	48.45	7.416667	1.21
 Ottwiller 	OTTWILLER   	67320	67369	73	48.866667	7.233333	1.61
 Petersbach 	PETERSBACH   	67290	67370	73	48.866667	7.266667	1.44
 La Petite-Pierre 	LA PETITE PIERRE 	67290	67371	73	48.866667	7.316667	1.18
 Pfaffenhoffen 	PFAFFENHOFFEN   	67350	67372	73	48.85	7.616667	0.91
 Pfalzweyer 	PFALZWEYER   	67320	67373	73	48.8	7.25	1.52
 Pfettisheim 	PFETTISHEIM   	67370	67374	73	48.666667	7.633333	0.84
 Pfulgriesheim 	PFULGRIESHEIM   	67370	67375	73	48.65	7.666667	1.57
 Bischtroff-sur-Sarre 	BISCHTROFF SUR SARRE 	67260	67376	73	48.9	7.066667	2.46
 Plaine 	PLAINE   	67420	67377	73	48.416667	7.15	2.04
 Plobsheim 	PLOBSHEIM   	67115	67378	73	48.466667	7.716667	1.12
 Preuschdorf 	PREUSCHDORF   	67250	67379	73	48.95	7.8	1.88
 Printzheim 	PRINTZHEIM   	67490	67380	73	48.783333	7.483333	1.78
 Puberg 	PUBERG   	67290	67381	73	48.916667	7.316667	1.26
 Quatzenheim 	QUATZENHEIM   	67117	67382	73	48.633333	7.566667	0.67
 Rangen 	RANGEN   	67310	67383	73	48.666667	7.483333	1.01
 Ratzwiller 	RATZWILLER   	67430	67385	73	48.95	7.233333	1.61
 Rauwiller 	RAUWILLER   	67320	67386	73	48.816667	7.1	2.29
 Reichsfeld 	REICHSFELD   	67140	67387	73	48.366667	7.383333	1.65
 Reichshoffen 	REICHSHOFFEN   	67110	67388	73	48.933333	7.666667	1.35
 Reichstett 	REICHSTETT   	67116	67389	73	48.65	7.75	1.04
 Reimerswiller 	REIMERSWILLER   	67660	67390	73	48.916667	7.883333	1.73
 Reinhardsmunster 	REINHARDSMUNSTER   	67440	67391	73	48.683333	7.316667	1.84
 Reipertswiller 	REIPERTSWILLER   	67340	67392	73	48.933333	7.466667	1.35
 Reitwiller 	REITWILLER   	67370	67393	73	48.683333	7.616667	0.64
 Retschwiller 	RETSCHWILLER   	67250	67394	73	48.95	7.866667	1.64
 Reutenbourg 	REUTENBOURG   	67440	67395	73	48.683333	7.4	0.75
 Rexingen 	REXINGEN   	67320	67396	73	48.9	7.183333	1.86
 Rhinau 	RHINAU   	67860	67397	73	48.316667	7.7	1.92
 Richtolsheim 	RICHTOLSHEIM   	67390	67398	73	48.216667	7.6	2.45
 Riedheim 	RIEDHEIM   	67330	67399	73	48.816667	7.483333	0.73
